course_ref,credits,final_grade,grade_status,source_id,student_ref,term_code
c-9dc41b5a99df,3.0,8.24,[B+ - ],v59-empty-program-students,s-d2fcda3c0413,2022-2023-T1
c-cbee2edc5db9,3.0,8.52,[A - ],v59-empty-program-students,s-d2fcda3c0413,2022-2023-T1
c-f5300be1fe49,3.0,7.98,[B - ],v59-empty-program-students,s-d2fcda3c0413,2022-2023-T1
c-13467d5c53a6,3.0,7.93,[B - ],v59-empty-program-students,s-d2fcda3c0413,2022-2023-T2
c-218abe91335d,3.0,6.38,[C - ],v59-empty-program-students,s-d2fcda3c0413,2022-2023-T2
c-5b21d02c4259,2.0,7.56,[B - ],v59-empty-program-students,s-d2fcda3c0413,2022-2023-T2
c-85ab5c9f0b84,2.0,8.11,[B+ - ],v59-empty-program-students,s-d2fcda3c0413,2022-2023-T2
c-2874f95e74c6,3.0,7.63,[B - ],v59-empty-program-students,s-d4d5c7e68fa8,2022-2023-T1
c-69739327b391,2.0,6.14,[C - ],v59-empty-program-students,s-d4d5c7e68fa8,2022-2023-T1
c-7415d6529a39,3.0,6.53,[C+ - ],v59-empty-program-students,s-d4d5c7e68fa8,2022-2023-T1
c-e5ce28c5a097,3.0,6.18,[C - ],v59-empty-program-students,s-d4d5c7e68fa8,2022-2023-T1
c-1674cc835c57,3.0,6.29,[C - ],v59-empty-program-students,s-d4d5c7e68fa8,2022-2023-T2
c-2c1c0ea33ea9,3.0,6.85,[C+ - ],v59-empty-program-students,s-d4d5c7e68fa8,2022-2023-T2
c-8d8a33c1a753,3.0,5.77,[C - ],v59-empty-program-students,s-d4d5c7e68fa8,2022-2023-T2
c-94f16a0babfa,3.0,7.3,[B - ],v59-empty-program-students,s-d4d5c7e68fa8,2022-2023-T2
c-0084b469db2b,3.0,6.08,[C - ],v59-empty-program-students,s-d5b3ed75a41b,2022-2023-T1
c-61c9a4960611,2.0,7.22,[B - ],v59-empty-program-students,s-d5b3ed75a41b,2022-2023-T1
c-7077c913ac06,3.0,8.44,[B+ - ],v59-empty-program-students,s-d5b3ed75a41b,2022-2023-T1
c-9ca309feddcb,3.0,6.32,[C - ],v59-empty-program-students,s-d5b3ed75a41b,2022-2023-T1
c-0be85ea22174,3.0,6.26,[C - ],v59-empty-program-students,s-d5b3ed75a41b,2022-2023-T2
c-6232bfcd5d21,3.0,7.36,[B - ],v59-empty-program-students,s-d5b3ed75a41b,2022-2023-T2
c-7949f5027686,3.0,6.34,[C - ],v59-empty-program-students,s-d5b3ed75a41b,2022-2023-T2
c-a8598557b823,3.0,6.14,[C - ],v59-empty-program-students,s-d5b3ed75a41b,2022-2023-T2
c-19562c792f14,3.0,6.16,[C - ],v59-empty-program-students,s-d5f64fee08fe,2022-2023-T1
c-3496fd4d7379,3.0,7.91,[B - ],v59-empty-program-students,s-d5f64fee08fe,2022-2023-T1
c-5c512bf9d908,2.0,6.0,[C - ],v59-empty-program-students,s-d5f64fee08fe,2022-2023-T1
c-fc1ead5a43db,3.0,6.24,[C - ],v59-empty-program-students,s-d5f64fee08fe,2022-2023-T1
c-070ee46de467,3.0,6.74,[C+ - ],v59-empty-program-students,s-d5f64fee08fe,2022-2023-T2
c-3a52005b0db0,2.0,6.15,[C - ],v59-empty-program-students,s-d5f64fee08fe,2022-2023-T2
c-92c015ba6b38,3.0,6.53,[C+ - ],v59-empty-program-students,s-d5f64fee08fe,2022-2023-T2
c-9645a25b13ad,3.0,6.09,[C - ],v59-empty-program-students,s-d5f64fee08fe,2022-2023-T2
c-04def1ad1643,3.0,5.13,[D+ - ],v59-empty-program-students,s-d67c37009a0d,2022-2023-T1
c-1f9b6bc95ac6,3.0,6.67,[C+ - ],v59-empty-program-students,s-d67c37009a0d,2022-2023-T1
c-8af982930a4d,3.0,5.94,[C - ],v59-empty-program-students,s-d67c37009a0d,2022-2023-T1
c-d0b1a71d6414,3.0,6.79,[C+ - ],v59-empty-program-students,s-d67c37009a0d,2022-2023-T1
c-12bf7b576263,2.0,6.31,[C - ],v59-empty-program-students,s-d67c37009a0d,2022-2023-T2
c-13d5114733f3,3.0,4.93,Không đạt,v59-empty-program-students,s-d67c37009a0d,2022-2023-T2
c-2bb6859bc764,3.0,6.33,[C - ],v59-empty-program-students,s-d67c37009a0d,2022-2023-T2
c-f602e0392529,2.0,5.9,[C - ],v59-empty-program-students,s-d67c37009a0d,2022-2023-T2
c-1def79b34930,3.0,6.67,[C+ - ],v59-empty-program-students,s-d754bc685653,2022-2023-T1
c-a47fe1e30c49,2.0,5.5,[D+ - ],v59-empty-program-students,s-d754bc685653,2022-2023-T1
c-c0b741e20df4,3.0,6.2,[C - ],v59-empty-program-students,s-d754bc685653,2022-2023-T1
c-e88f5de7be8a,3.0,5.31,[D+ - ],v59-empty-program-students,s-d754bc685653,2022-2023-T1
c-61bc0f8a932e,3.0,6.5,[C+ - ],v59-empty-program-students,s-d754bc685653,2022-2023-T2
c-d1d3f28c572b,2.0,6.18,[C - ],v59-empty-program-students,s-d754bc685653,2022-2023-T2
c-dc461ab4ef3f,3.0,6.58,[C+ - ],v59-empty-program-students,s-d754bc685653,2022-2023-T2
c-ec9dd5f9329a,3.0,7.06,[B - ],v59-empty-program-students,s-d754bc685653,2022-2023-T2
c-7e5d18ffab4e,3.0,9.4,[A - ],v59-empty-program-students,s-d77213b5c92b,2022-2023-T1
c-c98a4974a607,3.0,6.87,[C+ - ],v59-empty-program-students,s-d77213b5c92b,2022-2023-T1
c-d8a4074190b2,2.0,8.71,[A - ],v59-empty-program-students,s-d77213b5c92b,2022-2023-T1
c-f263843c3d06,3.0,8.46,[B+ - ],v59-empty-program-students,s-d77213b5c92b,2022-2023-T1
c-26b01896c51f,3.0,8.08,[B+ - ],v59-empty-program-students,s-d77213b5c92b,2022-2023-T2
c-4d3bc0d33fbb,2.0,8.35,[B+ - ],v59-empty-program-students,s-d77213b5c92b,2022-2023-T2
c-500cd92efc91,2.0,8.24,[B+ - ],v59-empty-program-students,s-d77213b5c92b,2022-2023-T2
c-dc995da65e31,3.0,8.33,[B+ - ],v59-empty-program-students,s-d77213b5c92b,2022-2023-T2
c-691e703687e3,3.0,6.13,[C - ],v59-empty-program-students,s-d7ae9dbceb84,2022-2023-T1
c-9a9afc16e355,3.0,4.59,Không đạt,v59-empty-program-students,s-d7ae9dbceb84,2022-2023-T1
c-ac6cbef926fa,3.0,5.66,[C - ],v59-empty-program-students,s-d7ae9dbceb84,2022-2023-T1
c-e838a32b445c,2.0,7.59,[B - ],v59-empty-program-students,s-d7ae9dbceb84,2022-2023-T1
c-1ca104b6ce2a,3.0,8.34,[B+ - ],v59-empty-program-students,s-d7ae9dbceb84,2022-2023-T2
c-75da5722d378,2.0,6.84,[C+ - ],v59-empty-program-students,s-d7ae9dbceb84,2022-2023-T2
c-b6cbe9b0ad2d,2.0,6.73,[C+ - ],v59-empty-program-students,s-d7ae9dbceb84,2022-2023-T2
c-fd490fcf2f9b,3.0,7.28,[B - ],v59-empty-program-students,s-d7ae9dbceb84,2022-2023-T2
c-17a9d8cf5e6e,2.0,5.88,[C - ],v59-empty-program-students,s-d81c51e33e29,2022-2023-T1
c-2e2d7cf76fcd,3.0,8.74,[A - ],v59-empty-program-students,s-d81c51e33e29,2022-2023-T1
c-45acf13d695e,2.0,7.76,[B - ],v59-empty-program-students,s-d81c51e33e29,2022-2023-T1
c-6d87e48f9502,3.0,6.25,[C - ],v59-empty-program-students,s-d81c51e33e29,2022-2023-T1
c-18091b0370af,2.0,8.03,[B+ - ],v59-empty-program-students,s-d81c51e33e29,2022-2023-T2
c-aa419e986ed9,3.0,6.13,[C - ],v59-empty-program-students,s-d81c51e33e29,2022-2023-T2
c-dada9de40b7d,3.0,8.05,[B+ - ],v59-empty-program-students,s-d81c51e33e29,2022-2023-T2
c-ea727d19f5c3,3.0,6.5,[C - ],v59-empty-program-students,s-d81c51e33e29,2022-2023-T2
c-5423d84f0233,3.0,5.36,[D+ - ],v59-empty-program-students,s-d8fe9bf4f84b,2022-2023-T1
c-95eb367f9c75,2.0,6.08,[C - ],v59-empty-program-students,s-d8fe9bf4f84b,2022-2023-T1
c-b2f01f3f317d,3.0,5.77,[C - ],v59-empty-program-students,s-d8fe9bf4f84b,2022-2023-T1
c-f2bd725456e3,3.0,4.78,Không đạt,v59-empty-program-students,s-d8fe9bf4f84b,2022-2023-T1
c-4a981c7f4539,3.0,6.23,[C - ],v59-empty-program-students,s-d8fe9bf4f84b,2022-2023-T2
c-83163e89256e,2.0,4.78,Không đạt,v59-empty-program-students,s-d8fe9bf4f84b,2022-2023-T2
c-cd5400b0793d,3.0,5.12,[D+ - ],v59-empty-program-students,s-d8fe9bf4f84b,2022-2023-T2
c-dd851b96ad53,3.0,4.26,Không đạt,v59-empty-program-students,s-d8fe9bf4f84b,2022-2023-T2
c-32535d415432,3.0,4.9,Không đạt,v59-empty-program-students,s-d9912dc8aef5,2022-2023-T1
c-5d298a8aa268,3.0,5.58,[C - ],v59-empty-program-students,s-d9912dc8aef5,2022-2023-T1
c-7810bc0c6ae0,3.0,5.04,[D+ - ],v59-empty-program-students,s-d9912dc8aef5,2022-2023-T1
c-84b0580d86ee,3.0,4.93,Không đạt,v59-empty-program-students,s-d9912dc8aef5,2022-2023-T1
c-2b6f4de6eebf,3.0,4.94,Không đạt,v59-empty-program-students,s-d9912dc8aef5,2022-2023-T2
c-7615177d5651,3.0,5.6,[C - ],v59-empty-program-students,s-d9912dc8aef5,2022-2023-T2
c-bf37f8f22588,3.0,5.07,[D+ - ],v59-empty-program-students,s-d9912dc8aef5,2022-2023-T2
c-db8affc4b7d2,3.0,5.54,[C - ],v59-empty-program-students,s-d9912dc8aef5,2022-2023-T2
c-22db68e15601,3.0,6.63,[C+ - ],v59-empty-program-students,s-d9d99ee811f9,2022-2023-T1
c-77c1acaaa630,3.0,6.62,[C+ - ],v59-empty-program-students,s-d9d99ee811f9,2022-2023-T1
c-b62bebb519e3,2.0,6.85,[C+ - ],v59-empty-program-students,s-d9d99ee811f9,2022-2023-T1
c-b74ac8b7adc0,3.0,7.4,[B - ],v59-empty-program-students,s-d9d99ee811f9,2022-2023-T1
c-0b8782786b2d,3.0,5.42,[D+ - ],v59-empty-program-students,s-d9d99ee811f9,2022-2023-T2
c-3cdf99547c2e,3.0,7.41,[B - ],v59-empty-program-students,s-d9d99ee811f9,2022-2023-T2
c-496d312d29bd,3.0,5.47,[D+ - ],v59-empty-program-students,s-d9d99ee811f9,2022-2023-T2
c-ba00afb31d47,3.0,6.65,[C+ - ],v59-empty-program-students,s-d9d99ee811f9,2022-2023-T2
c-302f636f088d,2.0,7.71,[B - ],v59-empty-program-students,s-d9ffaedf1d71,2022-2023-T1
c-3f85aae2a85b,3.0,8.11,[B+ - ],v59-empty-program-students,s-d9ffaedf1d71,2022-2023-T1
c-c740247515f1,2.0,6.95,[C+ - ],v59-empty-program-students,s-d9ffaedf1d71,2022-2023-T1
c-f12b221e2499,2.0,8.51,[A - ],v59-empty-program-students,s-d9ffaedf1d71,2022-2023-T1
c-2c4e283d78ac,3.0,8.13,[B+ - ],v59-empty-program-students,s-d9ffaedf1d71,2022-2023-T2
c-8a6959279a3f,2.0,7.79,[B - ],v59-empty-program-students,s-d9ffaedf1d71,2022-2023-T2
c-90ad9aabb0dd,2.0,9.01,[A - ],v59-empty-program-students,s-d9ffaedf1d71,2022-2023-T2
c-f63f096c3d09,3.0,8.51,[A - ],v59-empty-program-students,s-d9ffaedf1d71,2022-2023-T2
c-002ef5d9dbc3,3.0,7.97,[B - ],v59-empty-program-students,s-db24307ebefe,2022-2023-T1
c-280cd52ddf1f,2.0,5.78,[C - ],v59-empty-program-students,s-db24307ebefe,2022-2023-T1
c-458deb21013a,3.0,6.35,[C - ],v59-empty-program-students,s-db24307ebefe,2022-2023-T1
c-c08e48e041cd,2.0,6.3,[C - ],v59-empty-program-students,s-db24307ebefe,2022-2023-T1
c-7206029a0ebf,3.0,6.39,[C - ],v59-empty-program-students,s-db24307ebefe,2022-2023-T2
c-7a8795cc024e,3.0,6.26,[C - ],v59-empty-program-students,s-db24307ebefe,2022-2023-T2
c-8a0b20cfee93,3.0,7.14,[B - ],v59-empty-program-students,s-db24307ebefe,2022-2023-T2
c-e7ccaeff0941,3.0,7.63,[B - ],v59-empty-program-students,s-db24307ebefe,2022-2023-T2
c-2b84d66fa494,3.0,9.4,[A - ],v59-empty-program-students,s-db48e0d9a7ed,2022-2023-T1
c-6af4ba9fc75d,3.0,7.44,[B - ],v59-empty-program-students,s-db48e0d9a7ed,2022-2023-T1
c-9c64f7ff87f3,3.0,7.99,[B - ],v59-empty-program-students,s-db48e0d9a7ed,2022-2023-T1
c-9e3550d2d980,3.0,8.34,[B+ - ],v59-empty-program-students,s-db48e0d9a7ed,2022-2023-T1
c-2936b6ec21cb,3.0,8.74,[A - ],v59-empty-program-students,s-db48e0d9a7ed,2022-2023-T2
c-2952cc1ab440,3.0,8.06,[B+ - ],v59-empty-program-students,s-db48e0d9a7ed,2022-2023-T2
c-6847149b7383,3.0,7.47,[B - ],v59-empty-program-students,s-db48e0d9a7ed,2022-2023-T2
c-c36fb8384a63,2.0,8.59,[A - ],v59-empty-program-students,s-db48e0d9a7ed,2022-2023-T2
c-38899a3b68d2,3.0,6.9,[C+ - ],v59-empty-program-students,s-db884e1702c2,2022-2023-T1
c-69cf086bbf83,3.0,7.38,[B - ],v59-empty-program-students,s-db884e1702c2,2022-2023-T1
c-6e9d2f9e007b,3.0,6.15,[C - ],v59-empty-program-students,s-db884e1702c2,2022-2023-T1
c-885097c23cb5,3.0,8.6,[A - ],v59-empty-program-students,s-db884e1702c2,2022-2023-T1
c-1d1c235e90d9,3.0,7.5,[B - ],v59-empty-program-students,s-db884e1702c2,2022-2023-T2
c-215947419240,2.0,7.71,[B - ],v59-empty-program-students,s-db884e1702c2,2022-2023-T2
c-5477bdfbb9df,3.0,6.48,[C - ],v59-empty-program-students,s-db884e1702c2,2022-2023-T2
c-f6645d244027,3.0,6.34,[C - ],v59-empty-program-students,s-db884e1702c2,2022-2023-T2
c-0755fa192621,3.0,6.36,[C - ],v59-empty-program-students,s-dc02c574ae83,2022-2023-T1
c-29b2271a7513,2.0,7.86,[B - ],v59-empty-program-students,s-dc02c574ae83,2022-2023-T1
c-4df016d645a8,3.0,8.74,[A - ],v59-empty-program-students,s-dc02c574ae83,2022-2023-T1
c-da3d38a9b7f7,3.0,6.33,[C - ],v59-empty-program-students,s-dc02c574ae83,2022-2023-T1
c-0f43468f05af,3.0,6.16,[C - ],v59-empty-program-students,s-dc02c574ae83,2022-2023-T2
c-15d9b0c35123,3.0,6.04,[C - ],v59-empty-program-students,s-dc02c574ae83,2022-2023-T2
c-6a75426cbd47,3.0,6.84,[C+ - ],v59-empty-program-students,s-dc02c574ae83,2022-2023-T2
c-85296f1c2cb5,3.0,7.31,[B - ],v59-empty-program-students,s-dc02c574ae83,2022-2023-T2
c-7d48293b46b9,2.0,6.9,[C+ - ],v59-empty-program-students,s-dd144059fd59,2022-2023-T1
c-c882be588b5f,3.0,8.0,[B - ],v59-empty-program-students,s-dd144059fd59,2022-2023-T1
c-db07eb2feeaa,3.0,6.81,[C+ - ],v59-empty-program-students,s-dd144059fd59,2022-2023-T1
c-e05415aa6a6e,3.0,9.38,[A - ],v59-empty-program-students,s-dd144059fd59,2022-2023-T1
c-0afdabee9d9c,2.0,8.29,[B+ - ],v59-empty-program-students,s-dd144059fd59,2022-2023-T2
c-5060cfe2c6eb,2.0,9.31,[A - ],v59-empty-program-students,s-dd144059fd59,2022-2023-T2
c-892e75f7753a,3.0,7.17,[B - ],v59-empty-program-students,s-dd144059fd59,2022-2023-T2
c-99269c5ae5d2,2.0,8.28,[B+ - ],v59-empty-program-students,s-dd144059fd59,2022-2023-T2
c-29fcd2fec188,3.0,8.01,[B+ - ],v59-empty-program-students,s-dd242cc5614e,2022-2023-T1
c-64cbc8b67a36,3.0,7.56,[B - ],v59-empty-program-students,s-dd242cc5614e,2022-2023-T1
c-b0050a44a640,3.0,7.3,[B - ],v59-empty-program-students,s-dd242cc5614e,2022-2023-T1
c-b8413f9c92a0,3.0,6.52,[C+ - ],v59-empty-program-students,s-dd242cc5614e,2022-2023-T1
c-27e3a6d0e15c,3.0,6.47,[C - ],v59-empty-program-students,s-dd242cc5614e,2022-2023-T2
c-5e67f30ee276,3.0,5.77,[C - ],v59-empty-program-students,s-dd242cc5614e,2022-2023-T2
c-72b3d492035c,3.0,8.26,[B+ - ],v59-empty-program-students,s-dd242cc5614e,2022-2023-T2
c-b940a560bad7,2.0,9.27,[A - ],v59-empty-program-students,s-dd242cc5614e,2022-2023-T2
c-1f3399c4a64c,2.0,7.38,[B - ],v59-empty-program-students,s-dfa567778c7b,2022-2023-T1
c-91886859043b,3.0,7.23,[B - ],v59-empty-program-students,s-dfa567778c7b,2022-2023-T1
c-cec21d6dd8be,3.0,6.53,[C+ - ],v59-empty-program-students,s-dfa567778c7b,2022-2023-T1
c-d55e18024164,3.0,6.4,[C - ],v59-empty-program-students,s-dfa567778c7b,2022-2023-T1
c-0aee56c58d65,2.0,5.41,[D+ - ],v59-empty-program-students,s-dfa567778c7b,2022-2023-T2
c-3c46fdbdc7dd,3.0,5.88,[C - ],v59-empty-program-students,s-dfa567778c7b,2022-2023-T2
c-7b521125f963,2.0,5.78,[C - ],v59-empty-program-students,s-dfa567778c7b,2022-2023-T2
c-d1d105a2f3a9,3.0,6.37,[C - ],v59-empty-program-students,s-dfa567778c7b,2022-2023-T2
c-68a97fc2e016,3.0,8.27,[B+ - ],v59-empty-program-students,s-e0b59d6cde49,2022-2023-T1
c-7c5e111abe22,2.0,7.49,[B - ],v59-empty-program-students,s-e0b59d6cde49,2022-2023-T1
c-daecadfb98d6,2.0,6.75,[C+ - ],v59-empty-program-students,s-e0b59d6cde49,2022-2023-T1
c-ee0bfe375328,3.0,4.11,Không đạt,v59-empty-program-students,s-e0b59d6cde49,2022-2023-T1
c-081d3efb7054,2.0,6.4,[C - ],v59-empty-program-students,s-e0b59d6cde49,2022-2023-T2
c-2cc9a3c50778,2.0,7.89,[B - ],v59-empty-program-students,s-e0b59d6cde49,2022-2023-T2
c-dd6119b170ea,2.0,7.57,[B - ],v59-empty-program-students,s-e0b59d6cde49,2022-2023-T2
c-f13b3417a048,3.0,6.42,[C - ],v59-empty-program-students,s-e0b59d6cde49,2022-2023-T2
c-7369feac1c40,3.0,5.97,[C - ],v59-empty-program-students,s-e19d9191b697,2022-2023-T1
c-9bf01e1474bc,3.0,6.9,[C+ - ],v59-empty-program-students,s-e19d9191b697,2022-2023-T1
c-e6a38351e0c0,2.0,8.05,[B+ - ],v59-empty-program-students,s-e19d9191b697,2022-2023-T1
c-f9cd1c42b8c2,3.0,7.21,[B - ],v59-empty-program-students,s-e19d9191b697,2022-2023-T1
c-43c58bf1347a,3.0,7.78,[B - ],v59-empty-program-students,s-e19d9191b697,2022-2023-T2
c-85a008a0e8c5,3.0,6.48,[C - ],v59-empty-program-students,s-e19d9191b697,2022-2023-T2
c-9f6bf5575279,3.0,6.89,[C+ - ],v59-empty-program-students,s-e19d9191b697,2022-2023-T2
c-da859f92abcc,2.0,6.93,[C+ - ],v59-empty-program-students,s-e19d9191b697,2022-2023-T2
c-2f05b441b6ee,3.0,5.89,[C - ],v59-empty-program-students,s-e1dfee4f1cd0,2022-2023-T1
c-b343b8dd7624,3.0,5.87,[C - ],v59-empty-program-students,s-e1dfee4f1cd0,2022-2023-T1
c-b7dee9fb4a6b,2.0,6.1,[C - ],v59-empty-program-students,s-e1dfee4f1cd0,2022-2023-T1
c-f15ff644c2ac,3.0,5.82,[C - ],v59-empty-program-students,s-e1dfee4f1cd0,2022-2023-T1
c-746280f0720c,3.0,6.73,[C+ - ],v59-empty-program-students,s-e1dfee4f1cd0,2022-2023-T2
c-849c047b2e3d,3.0,5.02,[D+ - ],v59-empty-program-students,s-e1dfee4f1cd0,2022-2023-T2
c-eb5e2840e4ba,3.0,5.7,[C - ],v59-empty-program-students,s-e1dfee4f1cd0,2022-2023-T2
c-f4123ee41fa3,2.0,5.37,[D+ - ],v59-empty-program-students,s-e1dfee4f1cd0,2022-2023-T2
c-23654fc83896,3.0,7.94,[B - ],v59-empty-program-students,s-e212bb6a67b2,2022-2023-T1
c-5893a90e45fa,2.0,6.71,[C+ - ],v59-empty-program-students,s-e212bb6a67b2,2022-2023-T1
c-c444309db3f0,2.0,8.92,[A - ],v59-empty-program-students,s-e212bb6a67b2,2022-2023-T1
c-c5f49a61ee24,3.0,9.01,[A - ],v59-empty-program-students,s-e212bb6a67b2,2022-2023-T1
c-07c6817d64ce,3.0,7.6,[B - ],v59-empty-program-students,s-e212bb6a67b2,2022-2023-T2
c-64ab2bd48c4b,3.0,7.27,[B - ],v59-empty-program-students,s-e212bb6a67b2,2022-2023-T2
c-8a9990f4b2a2,2.0,7.55,[B - ],v59-empty-program-students,s-e212bb6a67b2,2022-2023-T2
c-f5e6e352a8a6,3.0,8.96,[A - ],v59-empty-program-students,s-e212bb6a67b2,2022-2023-T2
c-43a50824ac4f,3.0,7.64,[B - ],v59-empty-program-students,s-e253d4b7027d,2022-2023-T1
c-45a737048811,3.0,8.25,[B+ - ],v59-empty-program-students,s-e253d4b7027d,2022-2023-T1
c-9918b6bd9e1e,3.0,8.07,[B+ - ],v59-empty-program-students,s-e253d4b7027d,2022-2023-T1
c-f1473799177b,3.0,9.35,[A - ],v59-empty-program-students,s-e253d4b7027d,2022-2023-T1
c-04e3da5c5105,3.0,8.81,[A - ],v59-empty-program-students,s-e253d4b7027d,2022-2023-T2
c-c84a60cd6976,3.0,7.35,[B - ],v59-empty-program-students,s-e253d4b7027d,2022-2023-T2
c-e2ad3581cfa6,3.0,7.19,[B - ],v59-empty-program-students,s-e253d4b7027d,2022-2023-T2
c-ff664f2bfa61,3.0,9.06,[A - ],v59-empty-program-students,s-e253d4b7027d,2022-2023-T2
c-18d5daee2803,3.0,5.05,[D+ - ],v59-empty-program-students,s-e25468be8bd4,2022-2023-T1
c-47b31d300ddc,3.0,6.24,[C - ],v59-empty-program-students,s-e25468be8bd4,2022-2023-T1
c-d209515794f3,3.0,6.87,[C+ - ],v59-empty-program-students,s-e25468be8bd4,2022-2023-T1
c-dde1a38fcd03,2.0,5.01,[D+ - ],v59-empty-program-students,s-e25468be8bd4,2022-2023-T1
c-40a9572af3a0,2.0,5.76,[C - ],v59-empty-program-students,s-e25468be8bd4,2022-2023-T2
c-52193bf926d5,3.0,5.32,[D+ - ],v59-empty-program-students,s-e25468be8bd4,2022-2023-T2
c-c9ac9d69de73,3.0,5.81,[C - ],v59-empty-program-students,s-e25468be8bd4,2022-2023-T2
c-fc538d08edcc,2.0,4.87,Không đạt,v59-empty-program-students,s-e25468be8bd4,2022-2023-T2
c-029723394685,2.0,7.27,[B - ],v59-empty-program-students,s-e3f0c4a0297e,2022-2023-T1
c-1e65458a0d88,3.0,7.3,[B - ],v59-empty-program-students,s-e3f0c4a0297e,2022-2023-T1
c-31791bfda3c4,2.0,6.84,[C+ - ],v59-empty-program-students,s-e3f0c4a0297e,2022-2023-T1
c-68d784bbe418,3.0,6.0,[C - ],v59-empty-program-students,s-e3f0c4a0297e,2022-2023-T1
c-2837de4f12af,3.0,7.34,[B - ],v59-empty-program-students,s-e3f0c4a0297e,2022-2023-T2
c-a04b45915d39,3.0,9.3,[A - ],v59-empty-program-students,s-e3f0c4a0297e,2022-2023-T2
c-a4dbf92614db,3.0,8.06,[B+ - ],v59-empty-program-students,s-e3f0c4a0297e,2022-2023-T2
c-d8e26a38ede7,2.0,7.27,[B - ],v59-empty-program-students,s-e3f0c4a0297e,2022-2023-T2
c-0327b438c175,2.0,5.77,[C - ],v59-empty-program-students,s-e45d6b310925,2022-2023-T1
c-37e2cd10805d,3.0,5.87,[C - ],v59-empty-program-students,s-e45d6b310925,2022-2023-T1
c-52e05527dd45,3.0,5.43,[D+ - ],v59-empty-program-students,s-e45d6b310925,2022-2023-T1
c-7b4729c86c33,3.0,4.75,Không đạt,v59-empty-program-students,s-e45d6b310925,2022-2023-T1
c-83da1982c908,2.0,6.27,[C - ],v59-empty-program-students,s-e45d6b310925,2022-2023-T2
c-9f4e74d402cb,3.0,5.14,[D+ - ],v59-empty-program-students,s-e45d6b310925,2022-2023-T2
c-c8115120b3dd,3.0,6.06,[C - ],v59-empty-program-students,s-e45d6b310925,2022-2023-T2
c-cd3226cf23b4,3.0,5.76,[C - ],v59-empty-program-students,s-e45d6b310925,2022-2023-T2
c-2a28984560b8,3.0,8.03,[B+ - ],v59-empty-program-students,s-e54a9f22da51,2022-2023-T1
c-3134bef044ca,2.0,9.23,[A - ],v59-empty-program-students,s-e54a9f22da51,2022-2023-T1
c-652646056c9f,2.0,8.69,[A - ],v59-empty-program-students,s-e54a9f22da51,2022-2023-T1
c-80dc25f4a66c,3.0,9.4,[A - ],v59-empty-program-students,s-e54a9f22da51,2022-2023-T1
c-165d0e12fa2a,3.0,8.64,[A - ],v59-empty-program-students,s-e54a9f22da51,2022-2023-T2
c-6ff528bdcbd9,2.0,8.42,[B+ - ],v59-empty-program-students,s-e54a9f22da51,2022-2023-T2
c-89793057a2b3,3.0,7.36,[B - ],v59-empty-program-students,s-e54a9f22da51,2022-2023-T2
c-d3fcbb7d09b5,3.0,8.32,[B+ - ],v59-empty-program-students,s-e54a9f22da51,2022-2023-T2
c-007a17db52f0,3.0,6.16,[C - ],v59-empty-program-students,s-e648b2e29959,2022-2023-T1
c-0d5193acf3d7,3.0,6.72,[C+ - ],v59-empty-program-students,s-e648b2e29959,2022-2023-T1
c-17ad807a71a2,2.0,7.96,[B - ],v59-empty-program-students,s-e648b2e29959,2022-2023-T1
c-ee98a7ec8365,3.0,7.74,[B - ],v59-empty-program-students,s-e648b2e29959,2022-2023-T1
c-341be3b38eaf,2.0,7.21,[B - ],v59-empty-program-students,s-e648b2e29959,2022-2023-T2
c-5eb0822c89a8,3.0,7.46,[B - ],v59-empty-program-students,s-e648b2e29959,2022-2023-T2
c-984fe79da8ad,3.0,6.62,[C+ - ],v59-empty-program-students,s-e648b2e29959,2022-2023-T2
c-df981b79c3a5,3.0,6.72,[C+ - ],v59-empty-program-students,s-e648b2e29959,2022-2023-T2
c-05aed8330b0d,2.0,8.08,[B+ - ],v59-empty-program-students,s-e675e218f4fe,2022-2023-T1
c-0b45e5cac36d,3.0,7.66,[B - ],v59-empty-program-students,s-e675e218f4fe,2022-2023-T1
c-177561d17824,3.0,5.84,[C - ],v59-empty-program-students,s-e675e218f4fe,2022-2023-T1
c-cdcbf2bfa8de,3.0,6.77,[C+ - ],v59-empty-program-students,s-e675e218f4fe,2022-2023-T1
c-252225dd4d65,3.0,6.42,[C - ],v59-empty-program-students,s-e675e218f4fe,2022-2023-T2
c-63b21e34d09e,3.0,5.78,[C - ],v59-empty-program-students,s-e675e218f4fe,2022-2023-T2
c-91077bdcd619,3.0,6.32,[C - ],v59-empty-program-students,s-e675e218f4fe,2022-2023-T2
c-d77b04c1502d,3.0,6.97,[C+ - ],v59-empty-program-students,s-e675e218f4fe,2022-2023-T2
c-63302e5d91ef,3.0,5.67,[C - ],v59-empty-program-students,s-e6a88c12da2f,2022-2023-T1
c-76bc7bfbd7f0,3.0,6.0,[C - ],v59-empty-program-students,s-e6a88c12da2f,2022-2023-T1
c-91acf017d776,2.0,8.51,[A - ],v59-empty-program-students,s-e6a88c12da2f,2022-2023-T1
c-f99d52b549b0,3.0,7.41,[B - ],v59-empty-program-students,s-e6a88c12da2f,2022-2023-T1
c-4a091c95eafd,3.0,6.14,[C - ],v59-empty-program-students,s-e6a88c12da2f,2022-2023-T2
